Glucose Data,Generated on,21-11-2024 12:39 UTC,Generated by,Carlisha  Steele 
Device,Serial Number,Device Timestamp,Record Type,Historic Glucose mmol/L,Scan Glucose mmol/L,Non-numeric Rapid-Acting Insulin,Rapid-Acting Insulin (units),Non-numeric Food,Carbohydrates (grams),Carbohydrates (servings),Non-numeric Long-Acting Insulin,Long-Acting Insulin (units),Notes,Strip Glucose mmol/L,Ketone mmol/L,Meal Insulin (units),Correction Insulin (units),User Change Insulin (units)
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 09:21,0,10.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 09:36,0,10.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 09:51,0,10.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 10:06,0,11.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 10:21,0,11.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 10:36,0,11.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 10:51,0,12.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 11:07,0,12.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 11:22,0,11.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 11:37,0,11.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 11:53,0,11.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 12:08,0,11.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 12:23,0,10.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 12:38,0,10.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 12:53,0,9.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 13:08,0,9.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 13:23,0,9.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 13:41,0,9.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 13:56,0,9.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 14:11,0,9.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 14:26,0,8.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 14:41,0,8.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 14:56,0,7.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 15:11,0,7.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 15:26,0,7.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 15:41,0,6.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 15:56,0,6.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 16:11,0,5.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 16:26,0,5.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 16:41,0,5.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 16:56,0,5.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 17:11,0,5.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 17:26,0,6.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 17:41,0,6.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 17:56,0,5.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 18:11,0,6.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 18:26,0,7.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 18:41,0,7.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 18:56,0,8.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 19:11,0,9.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 19:26,0,9.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 19:41,0,9.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 19:56,0,9.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 20:11,0,10.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 20:26,0,10.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 20:41,0,10.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,04-11-2024 23:47,0,6.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 00:02,0,6.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 00:17,0,6.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 00:32,0,6.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 00:47,0,6.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 01:02,0,6.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 01:17,0,6.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 01:32,0,6.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 01:47,0,7.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 02:02,0,7.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 02:17,0,7.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 02:32,0,8.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 02:47,0,8.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 03:02,0,8.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 03:17,0,8.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 03:32,0,8.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 03:47,0,8.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 04:02,0,8.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 04:17,0,8.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 04:32,0,8.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 04:47,0,8.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 05:02,0,9.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 05:17,0,9.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 05:32,0,9.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 05:47,0,9.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 06:02,0,9.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 06:17,0,9.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 06:32,0,9.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 06:47,0,9.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 07:02,0,9.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 07:17,0,9.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 07:32,0,10.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 07:47,0,10.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 08:02,0,10.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 08:17,0,11.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 08:34,0,11.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 08:49,0,11.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 09:04,0,11.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 09:19,0,11.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 09:34,0,11.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 09:49,0,11.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 10:04,0,10.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 10:19,0,10.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 10:34,0,10.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 10:49,0,10.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 11:04,0,9.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 11:19,0,10.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 11:34,0,10.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 11:49,0,10.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 12:04,0,10.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 12:19,0,10.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 12:34,0,10.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 12:49,0,10.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 13:05,0,10.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 13:20,0,10.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 13:35,0,11.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 13:50,0,11.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 14:05,0,10.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 14:20,0,11.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 14:35,0,11.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 14:50,0,10.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 15:05,0,10.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 15:20,0,11.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 15:36,0,11.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 15:51,0,12.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 16:06,0,13.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 16:21,0,13.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 16:36,0,13.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 16:51,0,14.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 17:06,0,14.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 17:21,0,14.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 17:36,0,14.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 17:51,0,14.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 18:07,0,14.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 18:22,0,14.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 18:37,0,15.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 18:52,0,15.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 19:07,0,15.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 19:22,0,15.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 19:40,0,15.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 19:55,0,15.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 20:10,0,15.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 20:25,0,15.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 20:40,0,15.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 20:55,0,15.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 21:10,0,14.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 21:25,0,14.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 21:40,0,16.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 21:55,0,16.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 22:10,0,15.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 22:25,0,15.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 22:40,0,16.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 22:55,0,16.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 23:10,0,15.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 23:25,0,15.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 23:40,0,15.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,05-11-2024 23:55,0,15.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 00:10,0,16.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 00:25,0,16.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 00:40,0,16.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 00:55,0,16.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 01:10,0,16.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 01:25,0,16.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 01:40,0,16.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 01:55,0,17.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 02:10,0,17.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 02:25,0,17.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 02:40,0,17.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 02:55,0,17.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 03:11,0,17.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 03:26,0,17.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 03:41,0,16.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 03:56,0,16.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 04:12,0,15.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 04:27,0,15.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 04:42,0,14.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 04:57,0,14.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 05:12,0,13.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 05:27,0,12.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 05:42,0,11.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 05:57,0,10.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 06:12,0,10.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 06:27,0,10.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 06:42,0,10.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 06:58,0,10.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 07:13,0,11.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 07:28,0,11.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 07:43,0,10.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 07:58,0,10.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 08:13,0,9.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 08:28,0,9.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 08:43,0,10.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 08:58,0,10.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 09:13,0,10.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 09:28,0,9.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 09:43,0,10.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 09:59,0,12.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 10:14,0,12.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 10:29,0,12.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 10:46,0,12.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 11:01,0,12.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 11:16,0,13.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 11:31,0,14.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 11:46,0,14.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 12:01,0,15.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 12:16,0,15.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 12:31,0,16.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 12:46,0,16.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 13:01,0,17.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 13:16,0,18.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 13:31,0,17.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 13:46,0,18.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 14:01,0,19.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 14:16,0,18.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 14:31,0,18.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 14:46,0,19.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 15:01,0,18.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 15:16,0,17.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 15:31,0,18.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 15:46,0,20.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 16:03,0,20.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 16:18,0,20.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 16:33,0,20.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 16:48,0,19.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 17:03,0,19.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 17:18,0,19.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 17:33,0,19.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 17:48,0,19.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 18:03,0,20.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 18:18,0,19.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 18:34,0,17.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 18:49,0,19.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 19:04,0,18.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 19:19,0,17.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 19:34,0,17.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 19:49,0,17.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 20:04,0,18.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 20:19,0,18.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 20:34,0,17.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 20:49,0,16.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 21:04,0,15.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 21:19,0,15.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 21:34,0,14.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 21:50,0,14.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 22:05,0,13.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 22:20,0,13.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 22:35,0,13.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 22:50,0,13.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 23:05,0,13.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 23:20,0,13.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 23:35,0,11.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,06-11-2024 23:52,0,11.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 00:07,0,13.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 00:22,0,13.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 00:37,0,12.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 00:52,0,12.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 01:07,0,12.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 01:22,0,12.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 01:37,0,12.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 01:52,0,12.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 02:07,0,14.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 02:22,0,16.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 02:37,0,16.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 02:52,0,15.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 03:07,0,16.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 03:22,0,16.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 03:37,0,16.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 03:52,0,17.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 04:09,0,18.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 04:24,0,17.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 04:39,0,17.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 04:54,0,16.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,07-11-2024 05:09,0,16.7,,,,,,,,,,,,,,
